Type,AccountName,AccountCode,Account Groups Name,Book Accounts Name,Email Id,Address1,Address2,Address3,Maintain Balance bill by bill,Party Master Code,HLL Code,TIN Number
L,HARDIK BEKARS-D-D-D,P796,Sundry Debtor,Assets,null,B-1-SAI TIRTH RESIDANCY,NR AAYUSH MEDI,PALANPUR GAM RD,Billwise,P796,HUL-132967P3078,NA
L,PRACHI MEDICAL ST-D-D-D-D-D-D,P797,Sundry Debtor,Assets,null,SHOP NO-1 RSNO-78551000,OPP RADHSWAMI TEMPLE,PIPLOD GAM,Billwise,P797,HUL-132967P3596,NA
L,JAIN MED. &amp; PRO.STORE-D-D-D-D,P798,Sundry Debtor,Assets,null,NO-2-RAMESWARAM COMPLEX,CITY LIGHT,CITY LIGHT,Billwise,P798,HUL-134107D-P12026,NA
L,JAY MEDICAL-D-D,P799,Sundry Debtor,Assets,null,SURAT DUMAS ROAD,MAGDALLA,SURAT,Billwise,P799,HUL-134996D-P16462,---
L,SHIV SAI MEDICAL STORE-D-D-D-D,P800,Sundry Debtor,Assets,null,MOTI BAZAR BHIMPOR,NR AKSHAY KIRANA ST,BHIMPOR,Billwise,P800,HUL-134107D-P11891,NA
L,DASKAKA NAMKEEN-D+F-D-D,P801,Sundry Debtor,Assets,null,24/25-GREEN PLAZA COM,OPP.ASHOK MEDICAL,L.P SAWANI ROAD,Billwise,P801,HUL-133539D-P8373,24220203204
L,HONEST MEDICAL STORE D-D-D-D,P802,Sundry Debtor,Assets,null,10-11AKBARI MENSION,GAYATRI SOCIETY,ADAJAN PATIYA SURAT,Billwise,P802,HUL-133539D-P8377,0
L,SHREE SUPER STORE-D-D-D-D-D,P803,Sundry Debtor,Assets,null,10 JAI HIND SINDI SOC,OPP EXPERIMENTAL SCHOOL,NR AMBIKA NIKETAN,Billwise,P803,HUL-133343D-P16096,APPLIED FOR
L,SHREE RAM &amp; SONS-D-D-D-D,P804,Sundry Debtor,Assets,null,G-3 AKASH EMPIRIEL,NR BHIMRAD CHECK POST,ALTHAN,Billwise,P804,HUL-134107D-P10321,NA
L,Citizen Medico-D,P805,Sundry Debtor,Assets,null,Shop No 4 Rs 120a,Mora Bhagal Char Rasta,Surat,Billwise,P805,HUL-10A225D-P66257,1
L,GAYATRI BEKARY -D-D-D-D,P806,Sundry Debtor,Assets,null,Shop No-4Shikhar Complex,Opp Bhagvati SalesNr Sargam Shoping Centre,Athavaline Main Rd,Billwise,P806,HUL-132967P3587,NA
L,JAY MEDICAL STORES-D-D-D,P807,Sundry Debtor,Assets,null,3-NARMADA APPT,OP/AMBIKA NIKETAN BUS STOP,PARLE POINT,Billwise,P807,HUL-134733D-P3106,*******
L,KRUPA MEDICAL S T-P-D-D-D,P808,Sundry Debtor,Assets,null,SHOP-35 CENTAR POINT,APP.SAGAR COMPLEX,ANAND MAHAL ROAD,Billwise,P808,HUL-133539D-P8581,0
L,ASHOK CHEMIST&amp; GENRAL STORE-D,P809,Sundry Debtor,Assets,null,SHOP NO G18,SPERZA BUSINESS HUB PAL GAM ROAD,SURAT GUJARAT,Billwise,P809,HUL-10B234D-P27847,1
L,RAJHANSMEDICALS-D-D-D-D-D-D,P810,Sundry Debtor,Assets,null,U-4RAJHANSPLAZAOPPPIZAHUT,NR.ABHINANDANA.C.MARKETGHODDODROAD,NA,Billwise,P810,HUL-132638D-D0429,24220301428
L,ADITYA MEDICINE POINT-D-D-D-D-D,P811,Sundry Debtor,Assets,null,4-PRASAM APPT,Citilight Main Road,NA,Billwise,P811,HUL-132638P9099,24221705403
L,VRUNDAVANMEDICAL-D-D-D-D-D-D,P812,Sundry Debtor,Assets,null,G/4BHAGVATIASHISH-2,CITYLIGHTNR.SUNNYSTORE,SURAT,Billwise,P812,HUL-132638D-D0224,24220301196
L,GOKULAM BACKRY-D-D,P813,Sundry Debtor,Assets,null,SHOP NO-3,NRASHOK PAN,CITILIGHT,Billwise,P813,HUL-134996D-P15544,--
L,ICHHANTH MEDICAL STORES(UNICARE)-D-D-D-D-D-D,P814,Sundry Debtor,Assets,null,12SHIV SHANKAR COMPLEX,UMRA Road.Ichhanath,SURAT,Billwise,P814,HUL-132638D-D0420,24222301349
L,ILAJMEDICALSTORES-D-D-D-D-D-D,P815,Sundry Debtor,Assets,null,L-9MEGHMAYURAPPT.,ICCHANTHROAD,ICCHANTH,Billwise,P815,HUL-132638D-D0421,24220301262
L,OMMEDICALSTORES(SMART)-D-D-D-D-D-D,P816,Sundry Debtor,Assets,null,2-SYAMAPPTGODDODRD.,NR-ABNAMROBANK,NA,Billwise,P816,HUL-132638D-P1300,***********
L,CITYLIGHTMEDICAL-D-D-D-D-D,P817,Sundry Debtor,Assets,null,S.N.3NESTAVENTAPP.CITYLIGHTMAINROAD,NR.NEWGOKULAMBAKERY,,Billwise,P817,HUL-133172D-P3550,24222301274
L,ANAND MEDICAL STORES.-D-D-D-D-D,P818,Sundry Debtor,Assets,null,PARADISE APPT.,ATHWA GATE CIRCLE.,SURAT.,Billwise,P818,HUL-131916P197,UNRAGISTERD
L,AYUSH MEDICAL-D-D-D-D-D-D,P819,Sundry Debtor,Assets,null,18-19-20 SAI TIRTH RESI,OP/NAXATRA PLATINUM,NR/PALANPUR CANAL,Billwise,P819,HUL-133172D-P7165,*********
L,VISHALCHEMIST-D-D-D-D-D,P820,Sundry Debtor,Assets,null,U-5AMARKRUTIAPPNR.SARGAMSHOPPING,NA,NA,Billwise,P820,HUL-131916P2513,24220302036
L,SHIV SAI MEDICAL STORES-D-D-D-D-D-D,P821,Sundry Debtor,Assets,null,BAPUNAGAR -1,NAWA MAGDALLA,DUMAD ROAD,Billwise,P821,HUL-133172D-P8718,UNREGISTER
L,ASHOK MEDICAL &amp; GENERAL STORE-D-D-D-D-D-D,P822,Sundry Debtor,Assets,null,G-19SUKUN PLATINUM,NR SIDDHI VINAYAK TEMPLE,VESU,Billwise,P822,HUL-134107D-P26904,NA
L,BHAVANI NAMKEEN D-D-D-D-D-D-D,P823,Sundry Debtor,Assets,null,A-5 SHOP-2 GREEN AVENUE COMPLEX,BESIDE T.G.B GALI ..,OPP.. VASTU SHIIP PAL ROAD,Billwise,P823,HUL-133539D-P8605,0
L,NEW PIPLOD MEDICAL STORES-D-D-D-D-D-D-D,P824,Sundry Debtor,Assets,null,212SARASHWAT NAGAR,NR.JAKAT NAKAPIPLOD,PIPLODSURAT,Billwise,P824,HUL-133539D-P9473,0
L,BHAVANI MEDICAL &amp; GENERAL STORE-D-D-D-D-D-D,P825,Sundry Debtor,Assets,null,SHOP NO-1 SHIV RESIDENCY,NR BHIMRAD CHECK POST,BHIMRAD,Billwise,P825,HUL-133343D-P17896,0
L,CHAMUNDA DAIRY D-P-D-D,P826,Sundry Debtor,Assets,null,A/1SHIVANI PARK NEAR KRITI RAJ,ADAJAN NR SHREEJI ARCADE,SURAT,Billwise,P826,HUL-133539D-P8613,APPLIYED FOR
L,H.M.CHEMIST(ATHWALINES)-D-D-D-D-D-D,P827,Sundry Debtor,Assets,null,OPP.ANAND MEDICAL,14 MISSIEN HOSPITAL COMPLEX ATHWALINES,SURAT,Billwise,P827,HUL-132638D-D0205,24220300439
L,MEDIPOINT(SMART)-D-D-D-D-D-D,P828,Sundry Debtor,Assets,null,L-8SAJANICOMCITYLIGHTROAD,NR.ANANDSUPERSTORE,GHODDODROADPARLEPOINTSURAT,Billwise,P828,HUL-132638D-D0213,24220301194
L,OM MEDICAL GENRAL STORE T-P-D-D-D-D,P829,Sundry Debtor,Assets,null,G-29 Rajcorner,Opp- Vasupujya Tween Towar Roar,Adajan Pal .SURAT,Billwise,P829,HUL-132638D-D0645,24220101029
L,ADARSH MEDICALS-D-D-D-D-D-D,P830,Sundry Debtor,Assets,null,OPP. GOKULAM DAIRY,NR KHODIYAR GENERAL,N.A.,Billwise,P830,HUL-132638D-D0466,UNREGISTERED
L,HARE KRISHANA MEDICAL STORE T-D-P-D-D-P,P831,Sundry Debtor,Assets,null,A13/2 DIVYA KUNJ SOCIATY,NAV YUG COLLAGE RANDER,-,Billwise,P831,HUL-133343D-P10171,0
L,PRASANT BAKERY-D-D-D-D-D-D-D,P832,Sundry Debtor,Assets,null,B-11 HARI OM NAGAR,RAMNAGAR HOUSING,NEAR SHRI LAXMI TRADERS.,Billwise,P832,HUL-132967P3806,NA
L,PRAGATI MEDICAL,P833,Sundry Debtor,Assets,null,3-SAI MILAN RESIDANCY,B/H MATHURA NAGARI,PALNPURA GAM,Billwise,P833,HUL-133539D-P8417,0
L,KIRAN BAKERY-D-D-D-D-D,P834,Sundry Debtor,Assets,null,SHOP NO -2 AAGAM KUPA,NANDANI APP-,NEAR SOMESHWAR AKLAVUE,Billwise,P834,HUL-133172D-P8531,UNREGISTER
L,DHANLAXMI BAKERY &amp; PRO.-D-D-D-D-D,P835,Sundry Debtor,Assets,null,A-33 MAHAVIRNAGAR SOC. NR.CHAINA SUPER,OPP GAYATRI TEMPLE,NEW CITY LIGHT,Billwise,P835,HUL-132638D-D0176,***********
L,K.T WHOLESAL D-D,P836,Sundry Debtor,Assets,null,MOTI BAZAR,DUMASGAM,DUMASGAM,Billwise,P836,HUL-10A176D-P58812,00
L,EVERGREEN BEKERS-D-D-D,P837,Sundry Debtor,Assets,null,PALANPUR PATIYA,RANDER,ADAJAN,Billwise,P837,HUL-132967P1075,0
L,KRISHNA CHEMIST&amp; GENRAL STORE D-D,P838,Sundry Debtor,Assets,null,SHOP NO.GF/11AAGAM CROSS ROAD,A.C. MARKET.OPP STAR GALAXY,VESU ABHAVA ROAD SURAT,Billwise,P838,HUL-10A176D-P58824,000
L,Sunriese Medical STORE-D-D-D-D-D-D-D-D,P839,Sundry Debtor,Assets,null,Firdos Towar,-,-,Billwise,P839,HUL-133343D-P15934,APPLIED FOR
L,UMIYA MEDICAL PRO STO-D-D-D,P840,Sundry Debtor,Assets,null,4-HUNNY PARK APP,HUNNY PARK RD ADAJAN,SURAT,Billwise,P840,HUL-133343D-P17455,APPLYED
L,SHRI KRISHNAA MEDICAL &amp; PROVISION STORE-D,P841,Sundry Debtor,Assets,null,Tirupati Shyam Vilaa,Bhimrad Cannal Road,Shop.No.G 3,Billwise,P841,HUL-10A176D-P60063,1
L,PRINCE MEDICO,P842,Sundry Debtor,Assets,null,38-39 BHAGWAN NAGAR,UGAT RD JAHANGIRABAD,SURAT,Billwise,P842,HUL-134733D-P7092,APPLIED
L,GITA BACKERY-D,P843,Sundry Debtor,Assets,null,Moti Bazar Dummas,Moti Bazar Summas,Faliyar Gaam,Billwise,P843,HUL-10A176D-P60470,1
L,Shree Chamunda Medical And Gen.-D,P844,Sundry Debtor,Assets,null,KatargamPeople Char Rasta,Opp.Bhavani Medical,Shop No 45,Billwise,P844,HUL-10A225D-P66642,1
L,Hari Medical-D-D,P845,Sundry Debtor,Assets,null,Opp Gurukrupa Medical,L.P. Swani Road  Pal,Surat,Billwise,P845,HUL-134733D-P7027,APPLIED
L,JAYDEEP MEDICAL-D,P846,Sundry Debtor,Assets,null,Shop No G 15 Ground Floor,Unicorn Plazzo Opp Swastik Wood Appertment,Vesu,Billwise,P846,HUL-10A176D-P61359,1
L,SANGHVI MEDICAL-D-D-D-D-D-D-D-D,P847,Sundry Debtor,Assets,null,NR. GUJRAT GAS CIRCLE,NR. BRIDGE ADAJAN,ADAJAN,Billwise,P847,HUL-133343D-P12625,APPLIED FOR
L,AJMERI DAIRY-D-D-D-D-D-D-D-D,P848,Sundry Debtor,Assets,null,SHOP-1AJMERI FLATES,NEW RANDER ROAD,,Billwise,P848,HUL-133343D-P13147,APPLIED FOR
L,SHREE GHANSHYAM DAIRY AND PRO-D,P849,Sundry Debtor,Assets,null,C 70 71 SNEHSAGAR SOC,NARAYANNAGAR CHAR RASTA OPP PRAMUKH MEDICAL NI GAL,KATARGAM,Billwise,P849,HUL-10B234D-P42346,1
L,Bhrat Bakery-D,P850,Sundry Debtor,Assets,null,Khbutar Khana,Khabutar,Dumas Khbutar Khana,Billwise,P850,HUL-10A176D-P62617,1
L,ASHOK MEDICAL &amp; GEN . STORE(UNICARE)-D-D-D-D-D-D-D,P851,Sundry Debtor,Assets,null,14/15/16DRESTI COMPLEX,OPP.L.P.SAVANI SCHOOLHONEY PARK ROAD,SURAT,Billwise,P851,GJ39500781542,24220201077
L,SANGINI DRY FRUITS &amp; SPICES-D,P852,Sundry Debtor,Assets,null,G+22 GROUND FLOOR ATLANTA SHOPPERS NEAR RELIANCE,G+22 GROUND FLOOR ATLANTA SHOPPERS NEAR RELIANCE,G+22 GROUND FLOOR ATLANTA SHOPPERS NEAR RELIANCE,Billwise,P852,HUL-10A176D-P64263,1
L,JINENDRA MEDICAL-D,P853,Sundry Debtor,Assets,null,Shop No C 013 Aagam Shopping World,Ground Floor Vesu Abhava Road,Surat,Billwise,P853,HUL-10A176D-P64573,1
L,OM SAI  RAM MEDICAL-D-D-D-D-D-D,P854,Sundry Debtor,Assets,null,MORATEKRA,MORATEKRAMORATEKRA,NA,Billwise,P854,GJ39500781561,UNREGISTERED
L,KRISHANA MEDICAL STORE -T-P-D-D-D,P855,Sundry Debtor,Assets,null,NAXTRA APP.,NR .C.N.G PUMP,-,Billwise,P855,HUL-133343D-P17521,APPLYED
L,BUT BHAVANI DAIRY-D,P856,Sundry Debtor,Assets,null,5 RAJ HANS APP MADHVANAND SOC,PRAMUKH MEDICAL NI GALI,NARAYAN NAGAR CHAR RASTA KATARGAM,Billwise,P856,HUL-10B234D-P42388,1
L,BHAVANI MEDICAL &amp; GEN STORES-D-D-D-D-D-D-D,P857,Sundry Debtor,Assets,null,SHOP NO.4-5 KAILASH RESIDENCY OPPRIVER DRIVER SC,ADAJAN L.P SAVANI ROAD,SURAT,Billwise,P857,HUL-133172D-P8682,UNREGISTER
L,Laysha Medical New-P-D-D-D-D-D-D,P858,Sundry Debtor,Assets,null,G 11Raj ArcadeB/H. TGB RESTAURANT PAL,ADAJAN,SURAT,Billwise,P858,HUL-133172D-P6422,-----------
L,Raghuvir Dairy-D,P859,Sundry Debtor,Assets,null,Motibazar,Bhim Pore,Near Shiv Sai Medical,Billwise,P859,HUL-10A176D-P66954,1
L,Khushi Bakery-D,P860,Sundry Debtor,Assets,null,Shop 1 Bapu Nagar 1,Opp Shiv Sai Medical,Magldala Surat,Billwise,P860,HUL-10A176D-P67381,1
L,Khodiyar Medical -D-D-D-D-D-D,P861,Sundry Debtor,Assets,null,Shop No17Santi Kunj .Shopping,Mini Jalaram Road .Jakat Naka,Surat,Billwise,P861,HUL-132638D-D1027,UNREGISTERED
L,THE NEW PRAKASH BAKERY (PALANPUR)-F-F-D-D-D-D,P862,Sundry Debtor,Assets,null,2MANGALDEEP APP. PALANPUR JAKAT NAKA,PALANPUR-2Nr. Gurukrupa Pro,SURAT,Billwise,P862,HUL-133172F-P3364,UNREGISTERD
L,AMAR MEDICAL&amp; GENRAL  STORE-D-D-P-D-D-D,P863,Sundry Debtor,Assets,null,Shop No -A-14Green Avenue,Appt. L.P. Savani RoadAdajan,SURAT,Billwise,P863,HUL-131916P235,24220200784
L,SHIV MEDICAL AND GEN STORE-D,P864,Sundry Debtor,Assets,null,Plot 6 Nr Hanuman Temple,Vesu Gaam,Vesu,Billwise,P864,HUL-10A176D-P68674,1
L,Bablu Pan &amp; Coldink-D,P865,Sundry Debtor,Assets,null,Plot N C13,Ranshod Nagar,Gaviyar Ner Port Rod,Billwise,P865,HUL-10A176D-P68830,1
L,GURUKRUPA MEDICAL-D-D-D-D-D-D,P866,Sundry Debtor,Assets,null,S.N.-157MAHER NAGAR,NR. PRAMUKH SWAMI HOSPITL,ADJAN CHAR RASTA,Billwise,P866,HUL-133172D-P3724,24220201363
L,Pooja Medical&amp; Genral Store-D,P867,Sundry Debtor,Assets,null,Soap No. G 1 Ankur Heights Gahagirpura Surat,B R Park Road,Br Road,Billwise,P867,HUL-10A225D-P62348,1
L,ASHOK MEDICAL &amp;GENERAL STORE,P868,Sundry Debtor,Assets,null,SOAP NO. 604 ICHHAPUR,KRISHNA NAGAR ICHHAPUR,KRISHNA NAGAR ICHHAPUR,Billwise,P868,HUL-10B234D-P26312,1
L,SHREE DEV NARAYAN FAINCY STOR-D,P869,Sundry Debtor,Assets,null,KRISHNA NAGAR ICHHAPUR,BUS STOP 3 ICHHAPUR  SURAT,OPP BALA JI TRADERS,Billwise,P869,HUL-10B234D-P26375,1
L,JAY BHART MEDICAL-D,P870,Sundry Debtor,Assets,chordhrayjitu@gmail.com,NER SHAK MARKET NEAR SHREENTHJI TRADERS. PALANPUR,Palnpur Jakatnaka,Palnpur,Billwise,P870,HUL-10A225D-P62487,1
L,PARMESHWAR MEDICAL-D,P871,Sundry Debtor,Assets,null,SHANDHYA DARSAN APP,OPP BHLUKA BHAVAN SCHOOL,ADAJAN,Billwise,P871,HUL-10B234D-P26425,1
L,Rajeshree Cutlery-D,P872,Sundry Debtor,Assets,null,B 81 Kuber Nagar 1,Shreeji Park,Katargam Darwaja,Billwise,P872,HUL-10B234D-P26435,1
L,Vishal Medical-D,P873,Sundry Debtor,Assets,null,G 6  Vip High Street,Opp. Roongta Shopping Center,Vip Road  Vesu,Billwise,P873,HUL-10B234D-P26455,1
L,SWAMI SAMARTH MEDICAL,P1146,Sundry Debtor,Assets,null,39 Trilok Nagar Ved Rd Anand Park Society Sing anp,Surat Gujarat 395004 India NEAR SR MEDICAL Surat G,,Billwise,P1146,HUL-10C120P23339,214968
L,Jay Malhar Novely&amp;Beauty Collection,P1147,Sundry Debtor,Assets,null,Opp. Althan Tenament U- 34 Sankalp Shopping Cent,Re Althan Road Bhatar Althan New City Light A,Lthan Surat Gujarat 395017 India,Billwise,P1147,HUL-10C120P23346,923286865733
L,Ashapura Medical And General Store,P1148,Sundry Debtor,Assets,null,Shop 05 Ground Floor Building  Suman Sadhna,Chhaprabhatha Road Variyav,,Billwise,P1148,HUL-10C120P23356,231941
L,Keshvi Medical,P1149,Sundry Debtor,Assets,null,Shop No.1 Ground Floor Plot,No. 39 Sant Tukaram Soc 2 Palnpur Jaktnaka,Surat 395009,Billwise,P1149,HUL-10C120P23386,1
L,Shreeji Medico Run By Swarajvi Enterprise,P1150,Sundry Debtor,Assets,null,Shop No.7 Supath Enclave,Hari Om Petrol Pump L P Savani Marg,Pal Adajan,Billwise,P1150,HUL-10C120P23395,1
L,JAY SHREE KRISHNA MEDICAL STORE,P1151,Sundry Debtor,Assets,jaydipdavda5053@gmail.com,Shop No-31 Rajmahal Complex Opp,Rathna Vilas Nr Hills School,Vesu Surat Surat GUJARAT,Billwise,P1151,HUL-10C120P23404,1
L,AAIJI MEDICAL&amp; GENERAL STORES,P1152,Sundry Debtor,Assets,null,NEAR BABA SITAM MENDIR,NEAR AMIDHARA MEDICAL,OPP SITRAM MEDICAL,Billwise,P1152,HUL-10C120P23406,1
L,Om Banna Medival,P1153,Sundry Debtor,Assets,null,Plot No.70 Shop No 3,Ramhalpati Niwas,Um Rod Althan Surat,Billwise,P1153,HUL-10C120P23414,1
L,SHIV MEDICAL STORE,P1154,Sundry Debtor,Assets,heenachaudhary281@gmail.com,Shop No 4 Ground Floor Plot No,62 Gayatri Nagar Society Opp Gayatri Mandir,Dabholi Road Katargam Surat Surat GUJARAT,Billwise,P1154,HUL-10C120P23417,1
L,Ramdev Medico,P1155,Sundry Debtor,Assets,null,Shop-1 Ground Floor Plot No.,42 Dindayal Co.Op Housing Society,Palanpur Patiya Surat Surat GUJARAT,Billwise,P1155,HUL-10C120P23418,1
L,Parfect Gallery Nd Gift,P1156,Sundry Debtor,Assets,null,8Pavellion Plazza Gaurvpath Road,Palanur Gam Adajan Surat,,Billwise,P1156,HUL-10C120P23421,1
L,GANESH PHARMACY,P1157,Sundry Debtor,Assets,null,Shop No 5 Mota,Vada Near Hare Krishna,Medical Surat GUJARAT,Billwise,P1157,HUL-10C120P23423,1
L,MAMTA MEDICAL AND GENERAL STORE,P1158,Sundry Debtor,Assets,null,8 Mahendra Park,Jhagirpura Afghan Surat,Gujrat Gujrat Surat,Billwise,P1158,HUL-10C120P23424,1
L,Hari Medical &amp; General Store,P1159,Sundry Debtor,Assets,null,Shop No. 1 Ground Floor,Akhand Anand Apartment,Palanpur Gam Road Surat,Billwise,P1159,HUL-10C120P23426,1
L,Metro Medical Store,P1160,Sundry Debtor,Assets,null,Shop No C 7 Ground Floor Krushnkunj Complex,Motavarchha,,Billwise,P1160,HUL-10C120P23429,1
L,D.M Medical Store,P1161,Sundry Debtor,Assets,null,11dhanwanti Complex -2,Sumul Dairy Rd,Surat Gujarat Surat,Billwise,P1161,HUL-10C120P23430,1
L,Darshan Medical And General Store,P1162,Sundry Debtor,Assets,null,Shopno6 Chaitaliappartment,Adajangam Surat,GUJARAT,Billwise,P1162,HUL-10C120P23432,1
L,RAMDEV CHEMIST,P1163,Sundry Debtor,Assets,null,Motu Faliyu AR J,House Bhatlai Chorasi Gam,Bhtalai Gam Surat GUJARAT,Billwise,P1163,HUL-10C120P23434,1
L,SIWAN MEDICAL,P1164,Sundry Debtor,Assets,null,Batlai Road Ma Kali Shopping Center,Near Hare Krishna Medical,Mora,Billwise,P1164,HUL-10C120P23440,1
L,Monarch Medical,P1165,Sundry Debtor,Assets,null,123 Sardar Nager Nr Raj Chemist,Kosad,Amroli,Billwise,P1165,HUL-10C120P23441,1
L,NEOMED PHARMACY,P1166,Sundry Debtor,Assets,null,SHOP NO 4 VIBRANT,MALL BELOW ALLEN CLASSES,ADAJAN GAM Surat GUJARAT,Billwise,P1166,HUL-10C120P23444,1
L,NAND MEDICAL STORE,P1167,Sundry Debtor,Assets,null,329 Ground Floor,Asram Faliyu Mors,Gam Surat GUJARAT,Billwise,P1167,HUL-10C120P23449,1
L,OM MEDICAL,P1168,Sundry Debtor,Assets,null,Shop 4 Sun Star,Building Sneha Sankool Anand,Mehal Road Surat GUJARAT,Billwise,P1168,HUL-10C120P23457,1
L,PRAMUKH MEDICAL,P1169,Sundry Debtor,Assets,null,SHOP NO 47  NEAR SATYAM MEDICAL,UDAY NAGAR -2,Katargaam,Billwise,P1169,HUL-10C120P23464,1
L,Laxmi Medical And General Store,P1170,Sundry Debtor,Assets,null,Shop No 3 Plotno,26 Ambanagar Near Sosto,Circle Surat GUJARAT,Billwise,P1170,HUL-10C120P23475,1
L,Bhawani Medical,P1171,Sundry Debtor,Assets,null,Shop No 8 Subham,Heights Behind D Mart,Dandi Road Surat GUJARAT,Billwise,P1171,HUL-10C120P23480,1
L,Jay Medical,P1172,Sundry Debtor,Assets,null,Shop L-12 Lower Great Flr,Building -A,F. Plot -51 Shrinivas School Sumul Dairy Rd,Billwise,P1172,HUL-10C120P23486,1
L,Durgaa St &amp; Novelty,P1173,Sundry Debtor,Assets,null,Shop No 37,Kubernagar 2 Katargam,Surat GUJARAT,Billwise,P1173,HUL-10C120P23487,1
L,Shivaay Medical,P1174,Sundry Debtor,Assets,null,Plot No 84 GROUND FL KANTESHVAR Soc-3 SINGAPORE,KATARGAM,,Billwise,P1174,HUL-10C120P23491,1
L,SHREE CHAMUNDA CHEMIST AND GEN,P1175,Sundry Debtor,Assets,null,NEAR JAGADAMBA MEDICAL,RAMAN PARK,SMC AAVAS,Billwise,P1175,HUL-10C120P23493,1
L,SAHIL MEDICAL STORE,P1176,Sundry Debtor,Assets,null,Shop No1 Plot 46 Ground Floor United Ind.Soc,DASTIPURA Fulwadi DASTIPURA SURAT GUJARAT Surat Gu,,Billwise,P1176,HUL-10C120P23497,234246
L,Radhe Medical,P1177,Sundry Debtor,Assets,null,Shop 2 Ambikanagr Soc,2 Katargam Surat GUJARAT,,Billwise,P1177,HUL-10A747P23185,1
L,Jay Medical And General Store,P1178,Sundry Debtor,Assets,null,Shop 12 Shakti Nagar Surat,Gujarat Shakti Complex Surat Gujarat,,Billwise,P1178,HUL-134083P52655038,20-229049 21-229050
L,Dhanday Medikal  Store,P1179,Sundry Debtor,Assets,null,Bhatar Shop No.7 Azad Nagar Rd Azad Nagar Slums Ma,Azad Nagar Althan Surat Gujara T 395017 India Sura,,Billwise,P1179,HUL-10C120P23505,GJ-SUR-229681
L,Vigneshwar Medical Store,P1180,Sundry Debtor,Assets,null,G20 Muktanagar Shopping,Gujratgas Circle,Adajan,Billwise,P1180,HUL-10C120P23508,1
L,PARITA MEDICAL AND GENERAL STORE,P1181,Sundry Debtor,Assets,null,A-20 Shop No-4 Sharunagar Society Sarunagar Pi,Plod Surat Gujarat 395007 India Surat Gujarat,,Billwise,P1181,HUL-10C120P23511,GJ-SUR-233809
L,STAR CHEMIST,P1182,Sundry Debtor,Assets,starchemistadajan@gmail.com,Shop No.8 Abhilasha Appartment Opp. Mithila Nagari,Gam Surat Gujarat 395009 India Surat Gujarat,,Billwise,P1182,HUL-10C120P23515,GJ-SUR-237494
L,BHARAT MEDICAL,P1183,Sundry Debtor,Assets,null,Shop No. 205 Turning Point App. Opp. LB,Fire Station Ghod Dod Road 395007 Surat Gujarat,,Billwise,P1183,HUL-10C120P23516,GJ-SUR-236751
L,BHAGWATI MEDICAL &amp; GENERAL STORE,P1184,Sundry Debtor,Assets,null,Shop No 78 Sant Darshan Flats Opposite Elephanta,Singanpur,,Billwise,P1184,HUL-10C120P23517,1
L,VASUDED MEDICAL,P1185,Sundry Debtor,Assets,null,Shop.No.7 Ground Floor Anmol,Hights Opp.Shangila Hight Utran,Surat Surat GUJARAT,Billwise,P1185,HUL-10C120P23518,1
L,Harekrishna Medical And General Store,P1186,Sundry Debtor,Assets,null,4 Gf Capital Point Near Madhuvan,Soc Chaprabhatha Raod Amroli Surat Gujarat,,Billwise,P1186,HUL-10C120P23519,236338
L,CITIZEN MEDICO,P1187,Sundry Debtor,Assets,null,Palanpur Jakatanaka Circle,Surat Gujarat,,Billwise,P1187,HUL-10C120P23520,GJ-SUR-236520
L,Pransa Health Care Llp,P1188,Sundry Debtor,Assets,null,5 6 Gf Navkar Darshan Com Opp Vasant Vihar 1,U M Road Althan Gujarat 395007 India Surat Gujarat,,Billwise,P1188,HUL-10C120P23527,238179
L,Satyam Fancy Store,P1189,Sundry Debtor,Assets,null,Rushikesh Residency Amroli Surat Gujarat,394107 India Surat Gujarat,,Billwise,P1189,HUL-10C120P23530,JRYPS0340K
L,Chunoba Chemist And General Store,P1190,Sundry Debtor,Assets,null,345 Raja Nagar Junction Hotel,Wali Gali Bhathena Surat Gujarat,,Billwise,P1190,HUL-10C120P23531,239146
L,Shree Kheteshwar Medical Store,P1191,Sundry Debtor,Assets,shreekheteshwarmedicalstore555@gmail.com,Madhav Park Row House 10 Chatrapati Shivaji Marg A,Adajan Surat Gujarat 395009 India Anand Mahal Road,,Billwise,P1191,HUL-10C120P23532,GJ-SUR-234532
L,SHREE CHAMUNDA MEDICAL &amp;GENERAL STORE,P1192,Sundry Debtor,Assets,null,24 Haridarshan Society Singanpor Surat Gujarat 395,India OPP BHAGATI MEDICAL Surat Gujarat,,Billwise,P1192,HUL-10C120P23535,240001
L,Patel Medical,P1193,Sundry Debtor,Assets,null,Shop No G-4 Raj Mandir,Corner Nr.Vastu Luxuria Opp. Patelbasket,New Magdalla Surat GUJARAT,Billwise,P1193,HUL-10C120P23536,1
L,BHAGYA LAXMI MEDICAL,P1194,Sundry Debtor,Assets,null,Plot No 373 G Floor Opp Matrukrupa Medical Rahmat,Pandol -1 Singanpor Surat Gujarat 395004 India Sur,,Billwise,P1194,HUL-10C120P23540,240564
L,DEVRAJ CHEMIST 2,P1195,Sundry Debtor,Assets,null,Plot .No 579 SHOP NO.4.5 GROUND FLOOR .MOJE,MORA 394510 India Mora Char Rasta Hazira Gujarat,,Billwise,P1195,HUL-10C120P23545,GJ-SUR-237492
